# Trayectoria 2R - Referencias angulares
# Generado: 2025-11-01 23:38:14
# theta1: ángulo eslabón 1 desde horizontal [rad]
# theta2: ángulo relativo eslabón 2 [rad]
time_s,theta1_rad,theta2_rad
44.200000,-0.416141,2.345924
44.216667,-0.423088,2.348191
44.233333,-0.430064,2.350366
44.250000,-0.437067,2.352446
44.266667,-0.444094,2.354428
44.283333,-0.451144,2.356307
44.300000,-0.458214,2.358081
44.316667,-0.465301,2.359746
44.333333,-0.472403,2.361298
44.350000,-0.479515,2.362734
44.366667,-0.486634,2.364051
44.383333,-0.493756,2.365244
44.400000,-0.500877,2.366311
44.416667,-0.507991,2.367247
44.433333,-0.515095,2.368050
44.450000,-0.522182,2.368716
44.466667,-0.529246,2.369239
44.483333,-0.536282,2.369619
44.500000,-0.543282,2.369850
44.516667,-0.550241,2.369929
44.533333,-0.557150,2.369852
44.550000,-0.564002,2.369615
44.566667,-0.570789,2.369214
44.583333,-0.577501,2.368647
44.600000,-0.584129,2.367908
44.616667,-0.590665,2.366995
44.633333,-0.597096,2.365903
44.650000,-0.603414,2.364629
44.666667,-0.609606,2.363170
44.683333,-0.615661,2.361521
44.700000,-0.621567,2.359681
44.716667,-0.627311,2.357645
44.733333,-0.632879,2.355411
44.750000,-0.638258,2.352977
44.766667,-0.643434,2.350340
44.783333,-0.648394,2.347500
44.800000,-0.653121,2.344455
44.816667,-0.657603,2.341204
44.833333,-0.661823,2.337749
44.850000,-0.665768,2.334090
44.866667,-0.669423,2.330230
44.883333,-0.672776,2.326172
44.900000,-0.675813,2.321921
44.916667,-0.678522,2.317482
44.933333,-0.680894,2.312863
44.950000,-0.682919,2.308070
44.966667,-0.684591,2.303115
44.983333,-0.685902,2.298008
45.000000,-0.686854,2.292760
45.016667,-0.687442,2.287385
45.033333,-0.687671,2.281895
45.050000,-0.687544,2.276306
45.066667,-0.687067,2.270631
45.083333,-0.686248,2.264885
45.100000,-0.685099,2.259083
45.116667,-0.683632,2.253238
45.133333,-0.681859,2.247363
45.150000,-0.679796,2.241472
45.166667,-0.677457,2.235576
45.183333,-0.674858,2.229685
45.200000,-0.672015,2.223809
45.216667,-0.668945,2.217958
45.233333,-0.665661,2.212138
45.250000,-0.662179,2.206356
45.266667,-0.658514,2.200618
45.283333,-0.654681,2.194929
45.300000,-0.650691,2.189293
45.316667,-0.646557,2.183713
45.333333,-0.642292,2.178191
45.350000,-0.637906,2.172730
45.366667,-0.633409,2.167331
45.383333,-0.628811,2.161996
45.400000,-0.624120,2.156724
45.416667,-0.619345,2.151517
45.433333,-0.614494,2.146374
45.450000,-0.609572,2.141294
45.466667,-0.604587,2.136279
45.483333,-0.599545,2.131326
45.500000,-0.594450,2.126435
45.516667,-0.589308,2.121605
45.533333,-0.584124,2.116836
45.550000,-0.578901,2.112126
45.566667,-0.573643,2.107473
45.583333,-0.568355,2.102877
45.600000,-0.563039,2.098336
45.616667,-0.557698,2.093849
45.633333,-0.552335,2.089415
45.650000,-0.546952,2.085031
45.666667,-0.541553,2.080697
45.683333,-0.536139,2.076411
45.700000,-0.530712,2.072171
45.716667,-0.525274,2.067976
45.733333,-0.519826,2.063824
45.750000,-0.514371,2.059713
45.766667,-0.508909,2.055642
45.783333,-0.503443,2.051608
45.800000,-0.497973,2.047610
45.816667,-0.492500,2.043646
45.833333,-0.487026,2.039713
45.850000,-0.481551,2.035810
45.866667,-0.476077,2.031934
45.883333,-0.470605,2.028083
45.900000,-0.465134,2.024253
45.916667,-0.459667,2.020442
45.933333,-0.454204,2.016646
45.950000,-0.448745,2.012862
45.966667,-0.443292,2.009087
45.983333,-0.437845,2.005315
46.000000,-0.432405,2.001542
46.016667,-0.426973,1.997761
46.033333,-0.421550,1.993968
46.050000,-0.416137,1.990154
46.066667,-0.410736,1.986311
46.083333,-0.405348,1.982429
46.100000,-0.399975,1.978497
46.116667,-0.394620,1.974501
46.133333,-0.389287,1.970426
46.150000,-0.383982,1.966251
46.166667,-0.378713,1.961955
46.183333,-0.373489,1.957511
46.200000,-0.368327,1.952890
46.216667,-0.363251,1.948055
46.233333,-0.358294,1.942974
46.250000,-0.353503,1.937615
46.266667,-0.348939,1.931960
46.283333,-0.344676,1.926017
46.300000,-0.340787,1.919826
46.316667,-0.337324,1.913457
46.333333,-0.334302,1.906991
46.350000,-0.331696,1.900499
46.366667,-0.329457,1.894028
46.383333,-0.327524,1.887604
46.400000,-0.325835,1.881233
46.416667,-0.324336,1.874914
46.433333,-0.322982,1.868640
46.450000,-0.321734,1.862400
46.466667,-0.320563,1.856186
46.483333,-0.319443,1.849987
46.500000,-0.318353,1.843795
46.516667,-0.317277,1.837603
46.533333,-0.316201,1.831405
46.550000,-0.315114,1.825194
46.566667,-0.314006,1.818966
46.583333,-0.312868,1.812716
46.600000,-0.311695,1.806442
46.616667,-0.310479,1.800140
46.633333,-0.309217,1.793807
46.650000,-0.307902,1.787441
46.666667,-0.306532,1.781041
46.683333,-0.305103,1.774605
46.700000,-0.303612,1.768131
46.716667,-0.302056,1.761618
46.733333,-0.300433,1.755066
46.750000,-0.298740,1.748473
46.766667,-0.296976,1.741840
46.783333,-0.295138,1.735165
46.800000,-0.293226,1.728449
46.816667,-0.291236,1.721691
46.833333,-0.289169,1.714891
46.850000,-0.287022,1.708050
46.866667,-0.284795,1.701168
46.883333,-0.282485,1.694246
46.900000,-0.280093,1.687283
46.916667,-0.277617,1.680281
46.933333,-0.275056,1.673240
46.950000,-0.272409,1.666161
46.966667,-0.269675,1.659046
46.983333,-0.266854,1.651895
47.000000,-0.263944,1.644711
47.016667,-0.260945,1.637495
47.033333,-0.257858,1.630249
47.050000,-0.254679,1.622974
47.066667,-0.251410,1.615674
47.083333,-0.248049,1.608351
47.100000,-0.244598,1.601008
47.116667,-0.241054,1.593648
47.133333,-0.237419,1.586275
47.150000,-0.233692,1.578894
47.166667,-0.229874,1.571507
47.183333,-0.225965,1.564122
47.200000,-0.221965,1.556742
47.216667,-0.217876,1.549375
47.233333,-0.213698,1.542027
47.250000,-0.209433,1.534705
47.266667,-0.205083,1.527417
47.283333,-0.200650,1.520173
47.300000,-0.196136,1.512983
47.316667,-0.191546,1.505856
47.333333,-0.186882,1.498805
47.350000,-0.182149,1.491842
47.366667,-0.177352,1.484980
47.383333,-0.172497,1.478234
47.400000,-0.167590,1.471618
47.416667,-0.162639,1.465148
47.433333,-0.157652,1.458843
47.450000,-0.152637,1.452717
47.466667,-0.147605,1.446788
47.483333,-0.142565,1.441074
47.500000,-0.137528,1.435592
47.516667,-0.132506,1.430359
47.533333,-0.127510,1.425391
47.550000,-0.122552,1.420701
47.566667,-0.116900,1.415660
47.583333,-0.112062,1.411613
47.600000,-0.107297,1.407882
47.616667,-0.102614,1.404472
47.633333,-0.098024,1.401390
47.650000,-0.093533,1.398635
47.666667,-0.089150,1.396213
47.683333,-0.084879,1.394118
47.700000,-0.080726,1.392349
47.716667,-0.076695,1.390901
47.733333,-0.072787,1.389766
47.750000,-0.069006,1.388939
47.766667,-0.065351,1.388409
47.783333,-0.061822,1.388168
47.800000,-0.058419,1.388206
47.816667,-0.055140,1.388512
47.833333,-0.051984,1.389076
47.850000,-0.048948,1.389887
47.866667,-0.046030,1.390935
47.883333,-0.043226,1.392210
47.900000,-0.040534,1.393699
47.916667,-0.037951,1.395396
47.933333,-0.035473,1.397289
47.950000,-0.033097,1.399368
47.966667,-0.030819,1.401625
47.983333,-0.028636,1.404051
48.000000,-0.026544,1.406637
48.016667,-0.024541,1.409377
48.033333,-0.022623,1.412260
48.050000,-0.020787,1.415282
48.066667,-0.019029,1.418434
48.083333,-0.017347,1.421710
48.100000,-0.015737,1.425104
48.116667,-0.014196,1.428609
48.133333,-0.012723,1.432220
48.150000,-0.011313,1.435930
48.166667,-0.009964,1.439736
48.183333,-0.008674,1.443632
48.200000,-0.007439,1.447612
48.216667,-0.006258,1.451673
48.233333,-0.005127,1.455808
48.250000,-0.004044,1.460016
48.266667,-0.003007,1.464290
48.283333,-0.002014,1.468627
48.300000,-0.001061,1.473024
48.316667,-0.000146,1.477475
48.333333,0.000732,1.481978
48.350000,0.001577,1.486528
48.366667,0.002391,1.491122
48.383333,0.003177,1.495756
48.400000,0.003937,1.500425
48.416667,0.004674,1.505128
48.433333,0.005391,1.509858
48.450000,0.006092,1.514613
48.466667,0.006779,1.519387
48.483333,0.007457,1.524178
48.500000,0.008128,1.528979
48.516667,0.008798,1.533785
48.533333,0.009471,1.538591
48.550000,0.010153,1.543390
48.566667,0.010849,1.548176
48.583333,0.011567,1.552940
48.600000,0.012315,1.557672
48.616667,0.013102,1.562363
48.633333,0.013938,1.566997
48.650000,0.014838,1.571561
48.666667,0.015816,1.576034
48.683333,0.016893,1.580392
48.700000,0.018089,1.584606
48.716667,0.019434,1.588635
48.733333,0.020960,1.592432
48.750000,0.022709,1.595933
48.766667,0.024726,1.599058
48.783333,0.027063,1.601709
48.800000,0.029768,1.603772
48.816667,0.032877,1.605129
48.833333,0.036398,1.605686
48.850000,0.040304,1.605397
48.866667,0.044534,1.604287
48.883333,0.049014,1.602438
48.900000,0.053671,1.599962
48.916667,0.058448,1.596977
48.933333,0.063303,1.593586
48.950000,0.068208,1.589877
48.966667,0.073145,1.585915
48.983333,0.078103,1.581756
49.000000,0.083073,1.577440
49.016667,0.088052,1.573001
49.033333,0.093035,1.568464
49.050000,0.098022,1.563850
49.066667,0.103012,1.559176
49.083333,0.108002,1.554456
49.100000,0.112994,1.549701
49.116667,0.117986,1.544921
49.133333,0.122978,1.540125
49.150000,0.127969,1.535321
49.166667,0.132960,1.530514
49.183333,0.137950,1.525711
49.200000,0.142939,1.520917
49.216667,0.147926,1.516137
49.233333,0.152910,1.511375
49.250000,0.157892,1.506636
49.266667,0.162870,1.501925
49.283333,0.167845,1.497244
49.300000,0.172814,1.492598
49.316667,0.177778,1.487991
49.333333,0.182735,1.483427
49.350000,0.187686,1.478908
49.366667,0.192627,1.474440
49.383333,0.197560,1.470026
49.400000,0.202482,1.465670
49.416667,0.207392,1.461374
49.433333,0.212289,1.457145
49.450000,0.217172,1.452986
49.466667,0.222039,1.448901
49.483333,0.226888,1.444895
49.500000,0.231718,1.440971
49.516667,0.236527,1.437137
49.533333,0.241312,1.433395
49.550000,0.246073,1.429751
49.566667,0.250805,1.426212
49.583333,0.255508,1.422782
49.600000,0.260178,1.419468
49.616667,0.264813,1.416275
49.633333,0.269410,1.413211
49.650000,0.273964,1.410282
49.666667,0.278474,1.407496
49.683333,0.282935,1.404860
49.700000,0.287343,1.402382
49.716667,0.291695,1.400070
49.733333,0.295984,1.397933
49.750000,0.300208,1.395980
49.766667,0.304360,1.394220
49.783333,0.308435,1.392662
49.800000,0.312427,1.391318
49.816667,0.316330,1.390197
49.833333,0.320137,1.389309
49.850000,0.323841,1.388665
49.866667,0.327436,1.388275
49.883333,0.330912,1.388150
49.900000,0.334263,1.388301
49.916667,0.337481,1.388737
49.933333,0.340555,1.389469
49.950000,0.343479,1.390505
49.966667,0.346244,1.391852
49.983333,0.348841,1.393517
50.000000,0.351262,1.395508
50.016667,0.353500,1.397825
50.033333,0.355547,1.400474
50.050000,0.357396,1.403451
50.066667,0.359042,1.406758
50.083333,0.360482,1.410386
50.100000,0.361708,1.414334
50.116667,0.362723,1.418588
50.133333,0.363522,1.423142
50.150000,0.364107,1.427981
50.166667,0.364478,1.433091
50.183333,0.364640,1.438457
50.200000,0.364595,1.444064
50.216667,0.364348,1.449893
50.233333,0.363904,1.455928
50.250000,0.363271,1.462151
50.266667,0.362453,1.468546
50.283333,0.361459,1.475095
50.300000,0.360295,1.481781
50.316667,0.358970,1.488590
50.333333,0.357490,1.495507
50.350000,0.355863,1.502519
50.366667,0.354096,1.509611
50.383333,0.352196,1.516773
50.400000,0.350169,1.523993
50.416667,0.348022,1.531261
50.433333,0.345761,1.538568
50.450000,0.343392,1.545904
50.466667,0.340921,1.553263
50.483333,0.338352,1.560638
50.500000,0.335691,1.568022
50.516667,0.332942,1.575408
50.533333,0.330109,1.582793
50.550000,0.327196,1.590170
50.566667,0.324208,1.597537
50.583333,0.321147,1.604888
50.600000,0.318017,1.612221
50.616667,0.314822,1.619532
50.633333,0.311563,1.626819
50.650000,0.308244,1.634079
50.666667,0.304867,1.641310
50.683333,0.301435,1.648509
50.700000,0.297950,1.655676
50.716667,0.294413,1.662808
50.733333,0.290828,1.669904
50.750000,0.287196,1.676963
50.766667,0.283518,1.683983
50.783333,0.279798,1.690965
50.800000,0.276035,1.697907
50.816667,0.272232,1.704808
50.833333,0.268390,1.711668
50.850000,0.264511,1.718487
50.866667,0.260596,1.725265
50.883333,0.256647,1.732001
50.900000,0.252665,1.738695
50.916667,0.248651,1.745348
50.933333,0.244608,1.751960
50.950000,0.240536,1.758531
50.966667,0.236437,1.765062
50.983333,0.232313,1.771554
51.000000,0.228166,1.778008
51.016667,0.223996,1.784426
51.033333,0.219807,1.790807
51.050000,0.215600,1.797155
51.066667,0.211378,1.803472
51.083333,0.207143,1.809759
51.100000,0.202899,1.816019
51.116667,0.198649,1.822257
51.133333,0.194397,1.828476
51.150000,0.190149,1.834679
51.166667,0.185911,1.840874
51.183333,0.181689,1.847064
51.200000,0.177494,1.853259
51.216667,0.173338,1.859465
51.233333,0.169235,1.865692
51.250000,0.165205,1.871949
51.266667,0.161275,1.878245
51.283333,0.157480,1.884591
51.300000,0.153865,1.890990
51.316667,0.150491,1.897441
51.333333,0.147434,1.903927
51.350000,0.144782,1.910413
51.366667,0.142625,1.916838
51.383333,0.141033,1.923123
51.400000,0.140034,1.929190
51.416667,0.139609,1.934984
51.433333,0.139702,1.940481
51.450000,0.140235,1.945690
51.466667,0.141134,1.950637
51.483333,0.142328,1.955355
51.500000,0.143761,1.959878
51.516667,0.145386,1.964240
51.533333,0.147166,1.968469
51.550000,0.149072,1.972589
51.566667,0.151080,1.976621
51.583333,0.153171,1.980581
51.600000,0.155329,1.984485
51.616667,0.157542,1.988345
51.633333,0.159798,1.992171
51.650000,0.162089,1.995973
51.666667,0.164407,1.999759
51.683333,0.166746,2.003535
51.700000,0.169098,2.007307
51.716667,0.171461,2.011080
51.733333,0.173828,2.014859
51.750000,0.176197,2.018649
51.766667,0.178562,2.022452
51.783333,0.180921,2.026273
51.800000,0.183271,2.030114
51.816667,0.185608,2.033978
51.833333,0.187929,2.037868
51.850000,0.190232,2.041786
51.866667,0.192515,2.045735
51.883333,0.194774,2.049717
51.900000,0.197006,2.053733
51.916667,0.199210,2.057787
51.933333,0.201383,2.061879
51.950000,0.203522,2.066011
51.966667,0.205624,2.070186
51.983333,0.207686,2.074405
52.000000,0.209706,2.078669
52.016667,0.211681,2.082980
52.033333,0.213608,2.087340
52.050000,0.215483,2.091750
52.066667,0.217304,2.096212
52.083333,0.219066,2.100727
52.100000,0.220767,2.105297
52.116667,0.222402,2.109923
52.133333,0.223967,2.114606
52.150000,0.225458,2.119347
52.166667,0.226871,2.124148
52.183333,0.228200,2.129010
52.200000,0.229442,2.133933
52.216667,0.230589,2.138920
52.233333,0.231638,2.143969
52.250000,0.232580,2.149082
52.266667,0.233411,2.154259
52.283333,0.234124,2.159500
52.300000,0.234711,2.164806
52.316667,0.235165,2.170175
52.333333,0.235479,2.175606
52.350000,0.235644,2.181099
52.366667,0.235651,2.186652
52.383333,0.235491,2.192262
52.400000,0.235156,2.197927
52.416667,0.234635,2.203642
52.433333,0.233920,2.209404
52.450000,0.233001,2.215207
52.466667,0.231867,2.221044
52.483333,0.230511,2.226910
52.500000,0.228922,2.232794
52.516667,0.227092,2.238689
52.533333,0.225013,2.244585
52.550000,0.222678,2.250469
52.566667,0.220081,2.256329
52.583333,0.217219,2.262153
52.600000,0.214086,2.267928
52.616667,0.210684,2.273638
52.633333,0.207011,2.279269
52.650000,0.203070,2.284808
52.666667,0.198865,2.290239
52.683333,0.194401,2.295548
52.700000,0.189688,2.300723
52.716667,0.184732,2.305751
52.733333,0.179546,2.310622
52.750000,0.171042,2.317865
52.766667,0.165320,2.322288
52.783333,0.159412,2.326523
52.800000,0.153333,2.330565
52.816667,0.147095,2.334407
52.833333,0.140714,2.338049
52.850000,0.134203,2.341487
52.866667,0.127576,2.344720
52.883333,0.120847,2.347748
52.900000,0.114028,2.350571
52.916667,0.107131,2.353191
52.933333,0.100170,2.355608
52.950000,0.093154,2.357824
52.966667,0.086096,2.359844
52.983333,0.079005,2.361668
53.000000,0.071892,2.363300
53.016667,0.064765,2.364744
53.033333,0.057634,2.366002
53.050000,0.050507,2.367079
53.066667,0.043391,2.367977
53.083333,0.036295,2.368701
53.100000,0.029224,2.369254
53.116667,0.022187,2.369641
53.133333,0.015188,2.369864
53.150000,0.008234,2.369928
53.166667,0.001330,2.369836
53.183333,-0.005520,2.369592
53.200000,-0.012310,2.369201
53.216667,-0.019035,2.368664
53.233333,-0.025693,2.367988
53.250000,-0.032279,2.367174
53.266667,-0.038790,2.366226
53.283333,-0.045224,2.365148
53.300000,-0.051576,2.363944
53.316667,-0.057845,2.362618
53.333333,-0.064029,2.361172
53.350000,-0.070126,2.359610
53.366667,-0.076133,2.357936
53.383333,-0.082051,2.356152
53.400000,-0.087877,2.354264
53.416667,-0.093611,2.352274
53.433333,-0.099253,2.350186
53.450000,-0.104803,2.348003
53.466667,-0.110260,2.345728
53.483333,-0.115625,2.343367
53.500000,-0.120900,2.340922
53.516667,-0.126086,2.338398
53.533333,-0.131184,2.335798
53.550000,-0.136196,2.333128
53.566667,-0.141126,2.330390
53.583333,-0.145976,2.327591
53.600000,-0.150751,2.324736
53.616667,-0.155455,2.321829
53.633333,-0.160094,2.318879
53.650000,-0.164675,2.315891
53.666667,-0.169204,2.312873
53.683333,-0.173693,2.309836
53.700000,-0.178151,2.306789
53.716667,-0.182591,2.303744
53.733333,-0.187030,2.300719
53.750000,-0.191486,2.297730
53.766667,-0.195981,2.294800
53.783333,-0.200543,2.291960
53.800000,-0.205203,2.289244
53.816667,-0.209999,2.286699
53.833333,-0.214973,2.284385
53.850000,-0.220166,2.282373
53.866667,-0.225620,2.280750
53.883333,-0.231357,2.279606
53.900000,-0.237374,2.279023
53.916667,-0.243635,2.279050
53.933333,-0.250074,2.279682
53.950000,-0.256620,2.280870
53.966667,-0.263214,2.282530
53.983333,-0.269815,2.284570
54.000000,-0.276404,2.286907
54.016667,-0.282971,2.289468
54.033333,-0.289518,2.292196
54.050000,-0.296048,2.295045
54.066667,-0.302568,2.297980
54.083333,-0.309085,2.300973
54.100000,-0.315604,2.304001
54.116667,-0.322131,2.307046
54.133333,-0.328672,2.310093
54.150000,-0.335230,2.313129
54.166667,-0.341810,2.316145
54.183333,-0.348415,2.319130
54.200000,-0.355046,2.322077
54.216667,-0.361707,2.324979
54.233333,-0.368398,2.327830
54.250000,-0.375121,2.330624
54.266667,-0.381876,2.333356
54.283333,-0.388664,2.336021
54.300000,-0.395485,2.338614
54.316667,-0.402339,2.341132
54.333333,-0.409225,2.343570
54.350000,-0.416141,2.345924
54.366667,-0.423088,2.348191
54.383333,-0.430064,2.350366
54.400000,-0.437067,2.352446
54.416667,-0.444094,2.354428
54.433333,-0.451144,2.356307
54.450000,-0.458214,2.358081
54.466667,-0.465301,2.359746
54.483333,-0.472403,2.361298
54.500000,-0.479515,2.362734
54.516667,-0.486634,2.364051
54.533333,-0.493756,2.365244
54.550000,-0.500877,2.366311
54.566667,-0.507991,2.367247
54.583333,-0.515095,2.368050
54.600000,-0.522182,2.368716
54.616667,-0.529246,2.369239
54.633333,-0.536282,2.369619
54.650000,-0.543282,2.369850
54.666667,-0.550241,2.369929
54.683333,-0.557150,2.369852
54.700000,-0.564002,2.369615
54.716667,-0.570789,2.369214
54.733333,-0.577501,2.368647
54.750000,-0.584129,2.367908
54.766667,-0.590665,2.366995
54.783333,-0.597096,2.365903
54.800000,-0.603414,2.364629
54.816667,-0.609606,2.363170
54.833333,-0.615661,2.361521
54.850000,-0.621567,2.359681
54.866667,-0.627311,2.357645
54.883333,-0.632879,2.355411
54.900000,-0.638258,2.352977
54.916667,-0.643434,2.350340
54.933333,-0.648394,2.347500
54.950000,-0.653121,2.344455
54.966667,-0.657603,2.341204
54.983333,-0.661823,2.337749
55.000000,-0.665768,2.334090
55.016667,-0.669423,2.330230
55.033333,-0.672776,2.326172
55.050000,-0.675813,2.321921
55.066667,-0.678522,2.317482
55.083333,-0.680894,2.312863
55.100000,-0.682919,2.308070
55.116667,-0.684591,2.303115
55.133333,-0.685902,2.298008
55.150000,-0.686854,2.292760
55.166667,-0.687442,2.287385
55.183333,-0.687671,2.281895
55.200000,-0.687544,2.276306
55.216667,-0.687067,2.270631
55.233333,-0.686248,2.264885
55.250000,-0.685099,2.259083
55.266667,-0.683632,2.253238
55.283333,-0.681859,2.247363
55.300000,-0.679796,2.241472
55.316667,-0.677457,2.235576
55.333333,-0.674858,2.229685
55.350000,-0.672015,2.223809
55.366667,-0.668945,2.217958
55.383333,-0.665661,2.212138
55.400000,-0.662179,2.206356
55.416667,-0.658514,2.200618
55.433333,-0.654681,2.194929
55.450000,-0.650691,2.189293
55.466667,-0.646557,2.183713
55.483333,-0.642292,2.178191
55.500000,-0.637906,2.172730
55.516667,-0.633409,2.167331
55.533333,-0.628811,2.161996
55.550000,-0.624120,2.156724
55.566667,-0.619345,2.151517
55.583333,-0.614494,2.146374
55.600000,-0.609572,2.141294
55.616667,-0.604587,2.136279
55.633333,-0.599545,2.131326
55.650000,-0.594450,2.126435
55.666667,-0.589308,2.121605
55.683333,-0.584124,2.116836
55.700000,-0.578901,2.112126
55.716667,-0.573643,2.107473
55.733333,-0.568355,2.102877
55.750000,-0.563039,2.098336
55.766667,-0.557698,2.093849
55.783333,-0.552335,2.089415
55.800000,-0.546952,2.085031
55.816667,-0.541553,2.080697
55.833333,-0.536139,2.076411
55.850000,-0.530712,2.072171
55.866667,-0.525274,2.067976
55.883333,-0.519826,2.063824
55.900000,-0.514371,2.059713
55.916667,-0.508909,2.055642
55.933333,-0.503443,2.051608
55.950000,-0.497973,2.047610
55.966667,-0.492500,2.043646
55.983333,-0.487026,2.039713
56.000000,-0.481551,2.035810
56.016667,-0.476077,2.031934
56.033333,-0.470605,2.028083
56.050000,-0.465134,2.024253
56.066667,-0.459667,2.020442
56.083333,-0.454204,2.016646
56.100000,-0.448745,2.012862
56.116667,-0.443292,2.009087
56.133333,-0.437845,2.005315
56.150000,-0.432405,2.001542
56.166667,-0.426973,1.997761
56.183333,-0.421550,1.993968
56.200000,-0.416137,1.990154
56.216667,-0.410736,1.986311
56.233333,-0.405348,1.982429
56.250000,-0.399975,1.978497
56.266667,-0.394620,1.974501
56.283333,-0.389287,1.970426
56.300000,-0.383982,1.966251
56.316667,-0.378713,1.961955
56.333333,-0.373489,1.957511
56.350000,-0.368327,1.952890
56.366667,-0.363251,1.948055
56.383333,-0.358294,1.942974
56.400000,-0.353503,1.937615
56.416667,-0.348939,1.931960
56.433333,-0.344676,1.926017
56.450000,-0.340787,1.919826
56.466667,-0.337324,1.913457
56.483333,-0.334302,1.906991
56.500000,-0.331696,1.900499
56.516667,-0.329457,1.894028
56.533333,-0.327524,1.887604
56.550000,-0.325835,1.881233
56.566667,-0.324336,1.874914
56.583333,-0.322982,1.868640
56.600000,-0.321734,1.862400
56.616667,-0.320563,1.856186
56.633333,-0.319443,1.849987
56.650000,-0.318353,1.843795
56.666667,-0.317277,1.837603
56.683333,-0.316201,1.831405
56.700000,-0.315114,1.825194
56.716667,-0.314006,1.818966
56.733333,-0.312868,1.812716
56.750000,-0.311695,1.806442
56.766667,-0.310479,1.800140
56.783333,-0.309217,1.793807
56.800000,-0.307902,1.787441
56.816667,-0.306532,1.781041
56.833333,-0.305103,1.774605
56.850000,-0.303612,1.768131
56.866667,-0.302056,1.761618
56.883333,-0.300433,1.755066
56.900000,-0.298740,1.748473
56.916667,-0.296976,1.741840
56.933333,-0.295138,1.735165
56.950000,-0.293226,1.728449
56.966667,-0.291236,1.721691
56.983333,-0.289169,1.714891
57.000000,-0.287022,1.708050
57.016667,-0.284795,1.701168
57.033333,-0.282485,1.694246
57.050000,-0.280093,1.687283
57.066667,-0.277617,1.680281
57.083333,-0.275056,1.673240
57.100000,-0.272409,1.666161
57.116667,-0.269675,1.659046
57.133333,-0.266854,1.651895
57.150000,-0.263944,1.644711
57.166667,-0.260945,1.637495
57.183333,-0.257858,1.630249
57.200000,-0.254679,1.622974
57.216667,-0.251410,1.615674
57.233333,-0.248049,1.608351
57.250000,-0.244598,1.601008
57.266667,-0.241054,1.593648
57.283333,-0.237419,1.586275
57.300000,-0.233692,1.578894
57.316667,-0.229874,1.571507
57.333333,-0.225965,1.564122
57.350000,-0.221965,1.556742
57.366667,-0.217876,1.549375
57.383333,-0.213698,1.542027
57.400000,-0.209433,1.534705
57.416667,-0.205083,1.527417
57.433333,-0.200650,1.520173
57.450000,-0.196136,1.512983
57.466667,-0.191546,1.505856
57.483333,-0.186882,1.498805
57.500000,-0.182149,1.491842
57.516667,-0.177352,1.484980
57.533333,-0.172497,1.478234
57.550000,-0.167590,1.471618
57.566667,-0.162639,1.465148
57.583333,-0.157652,1.458843
57.600000,-0.152637,1.452717
57.616667,-0.147605,1.446788
57.633333,-0.142565,1.441074
57.650000,-0.137528,1.435592
57.666667,-0.132506,1.430359
57.683333,-0.127510,1.425391
57.700000,-0.122552,1.420701
57.716667,-0.116900,1.415660
57.733333,-0.112062,1.411613
57.750000,-0.107297,1.407882
57.766667,-0.102614,1.404472
57.783333,-0.098024,1.401390
57.800000,-0.093533,1.398635
57.816667,-0.089150,1.396213
57.833333,-0.084879,1.394118
57.850000,-0.080726,1.392349
57.866667,-0.076695,1.390901
57.883333,-0.072787,1.389766
57.900000,-0.069006,1.388939
57.916667,-0.065351,1.388409
57.933333,-0.061822,1.388168
57.950000,-0.058419,1.388206
57.966667,-0.055140,1.388512
57.983333,-0.051984,1.389076
58.000000,-0.048948,1.389887
58.016667,-0.046030,1.390935
58.033333,-0.043226,1.392210
58.050000,-0.040534,1.393699
58.066667,-0.037951,1.395396
58.083333,-0.035473,1.397289
58.100000,-0.033097,1.399368
58.116667,-0.030819,1.401625
58.133333,-0.028636,1.404051
58.150000,-0.026544,1.406637
58.166667,-0.024541,1.409377
58.183333,-0.022623,1.412260
58.200000,-0.020787,1.415282
58.216667,-0.019029,1.418434
58.233333,-0.017347,1.421710
58.250000,-0.015737,1.425104
58.266667,-0.014196,1.428609
58.283333,-0.012723,1.432220
58.300000,-0.011313,1.435930
58.316667,-0.009964,1.439736
58.333333,-0.008674,1.443632
58.350000,-0.007439,1.447612
58.366667,-0.006258,1.451673
58.383333,-0.005127,1.455808
58.400000,-0.004044,1.460016
58.416667,-0.003007,1.464290
58.433333,-0.002014,1.468627
58.450000,-0.001061,1.473024
58.466667,-0.000146,1.477475
58.483333,0.000732,1.481978
58.500000,0.001577,1.486528
58.516667,0.002391,1.491122
58.533333,0.003177,1.495756
58.550000,0.003937,1.500425
58.566667,0.004674,1.505128
58.583333,0.005391,1.509858
58.600000,0.006092,1.514613
58.616667,0.006779,1.519387
58.633333,0.007457,1.524178
58.650000,0.008128,1.528979
58.666667,0.008798,1.533785
58.683333,0.009471,1.538591
58.700000,0.010153,1.543390
58.716667,0.010849,1.548176
58.733333,0.011567,1.552940
58.750000,0.012315,1.557672
58.766667,0.013102,1.562363
58.783333,0.013938,1.566997
58.800000,0.014838,1.571561
58.816667,0.015816,1.576034
58.833333,0.016893,1.580392
58.850000,0.018089,1.584606
58.866667,0.019434,1.588635
58.883333,0.020960,1.592432
58.900000,0.022709,1.595933
58.916667,0.024726,1.599058
58.933333,0.027063,1.601709
58.950000,0.029768,1.603772
58.966667,0.032877,1.605129
58.983333,0.036398,1.605686
